Group num: 0, TC(X;Y_j): 284.094
comp429463_c0_seq1, 20.154
comp12_c105_seq6, 20.153
comp481098_c0_seq1, 20.151
comp350543_c0_seq1, 20.149
comp1799_c26_seq1, 20.149
comp115241_c0_seq1, 20.148
comp470689_c0_seq1, 20.148
comp10445_c0_seq3, 20.147
comp534248_c0_seq1, 20.147
comp298382_c0_seq1, 20.146
comp289250_c0_seq1, 20.146
comp124726_c0_seq1, 20.145
comp67493_c0_seq1, 20.144
comp287439_c0_seq1, 20.143
comp410685_c0_seq1, 20.142
comp150526_c0_seq1, 20.142
comp63723_c0_seq2, 20.142
comp97745_c0_seq1, 20.141
comp26197_c1_seq2, 20.141
comp317219_c0_seq1, 20.141
comp9022_c1_seq2, 20.141
comp162502_c0_seq1, 20.140
comp363216_c0_seq2, 20.140
comp7430_c0_seq3, 20.140
comp274524_c0_seq1, 20.140
comp3744_c3_seq1, 20.139
comp34316_c0_seq2, 20.138
comp203320_c0_seq2, 20.138
comp333824_c1_seq1, 20.138
comp77069_c0_seq1, 20.138
comp34759_c0_seq1, 20.138
comp23181_c0_seq3, 7.480
comp492963_c0_seq1, -0.000
comp27660_c1_seq2, -0.000
comp529585_c0_seq1, 0.000
comp406283_c0_seq1, -0.000
comp13740_c0_seq1, -0.000
Group num: 79, TC(X;Y_j): 7.024
comp140895_c0_seq1, 150.103
comp391829_c0_seq1, 131.920
comp306243_c0_seq1, 100.772
comp66200_c1_seq2, 100.087
comp59423_c0_seq2, 99.649
comp243_c5_seq1, 83.495
comp22038_c1_seq1, 60.505
comp66111_c2_seq1, 22.666
comp14770_c0_seq1, 0.000
comp7458_c0_seq1, 0.000
comp915_c15_seq1, -0.000
comp429065_c0_seq1, 0.000
comp10094_c5_seq1, 0.000
comp143466_c0_seq2, 0.000
comp143466_c0_seq4, 0.000
comp68430_c0_seq1, 0.000
comp431343_c0_seq1, 0.000
comp33780_c0_seq1, 0.000
comp124990_c0_seq1, 0.000
comp210475_c0_seq3, 0.000
comp149856_c0_seq2, 0.000
comp3326_c6_seq51, 0.000
comp3326_c6_seq19, 0.000
comp226241_c0_seq1, 0.000
comp39489_c0_seq1, 0.000
comp66153_c0_seq5, 0.000
comp184891_c0_seq1, 0.000
comp386414_c0_seq1, 0.000
comp154778_c0_seq1, 0.000
comp298428_c0_seq1, 0.000
comp284088_c0_seq1, 0.000
Group num: 80, TC(X;Y_j): 7.020
comp107010_c0_seq1, 0.549
comp55134_c0_seq2, 0.484
comp19168_c2_seq4, 0.469
comp517318_c0_seq1, 0.449
comp9022_c1_seq1, 0.433
comp182566_c0_seq1, 0.405
comp388977_c0_seq1, 0.397
comp15225_c0_seq2, 0.396
comp3082_c17_seq1, 0.389
comp396014_c0_seq1, 0.366
comp39049_c0_seq2, 0.362
comp300533_c0_seq1, 0.352
comp107957_c0_seq1, 0.342
comp11724_c0_seq1, 0.306
comp13797_c2_seq22, 0.286
comp139608_c0_seq1, 0.000
comp15228_c0_seq3, 0.000
Group num: 81, TC(X;Y_j): 6.783
comp400718_c0_seq1, 15.847
comp237703_c0_seq1, 6.370
comp73381_c0_seq2, 5.308
comp102548_c0_seq1, 5.103
comp19175_c1_seq4, 1.977
comp284460_c0_seq1, 1.053
comp5441_c1_seq1, 0.781
comp42252_c1_seq1, 0.520
comp184114_c0_seq1, 0.504
comp19932_c0_seq2, 0.444
comp51328_c0_seq1, 0.374
comp10448_c1_seq1, 0.338
comp85084_c0_seq1, 0.314
comp2267_c0_seq1, 0.310
Group num: 82, TC(X;Y_j): 6.773
comp47794_c1_seq1, 0.245
comp276018_c0_seq1, 0.000
comp354683_c0_seq1, 0.000
comp1536_c3_seq3, 0.000
comp192715_c0_seq1, 0.000
comp11142_c0_seq21, 0.000
comp352680_c0_seq2, 0.000
comp264_c92_seq2, 0.000
comp211890_c0_seq1, 0.000
comp29067_c0_seq2, 0.000
comp139080_c0_seq1, 0.000
comp147506_c0_seq1, 0.000
comp13540_c0_seq10, 0.000
comp915_c15_seq6, 0.000
comp1830_c0_seq1, 0.000
comp8387_c0_seq4, 0.000
comp382_c32_seq4, 0.000
comp48173_c0_seq4, 0.000
comp471545_c0_seq1, 0.000
comp7430_c0_seq2, 0.000
comp28788_c0_seq1, 0.000
comp480861_c0_seq1, 0.000
comp283600_c0_seq1, 0.000
comp20996_c0_seq1, 0.000
comp20993_c0_seq3, 0.000
comp86556_c0_seq1, 0.000
comp185232_c0_seq1, 0.000
comp850_c3_seq1, 0.000
comp444044_c0_seq1, 0.000
comp87595_c0_seq1, 0.000
comp87595_c0_seq8, 0.000
comp39809_c1_seq1, 0.000
comp67776_c0_seq1, 0.000
comp128366_c0_seq3, 0.000
Group num: 83, TC(X;Y_j): 6.729
comp77758_c0_seq2, 0.682
comp35362_c0_seq4, 0.575
comp466052_c0_seq1, 0.463
comp1916_c3_seq19, 0.458
comp434241_c0_seq1, 0.448
comp174224_c0_seq1, 0.433
comp204545_c0_seq1, 0.415
comp519255_c0_seq1, 0.407
comp165557_c0_seq1, 0.392
comp26401_c0_seq3, 0.387
comp162372_c0_seq1, 0.368
comp29017_c0_seq2, 0.362
comp13797_c2_seq12, 0.353
comp215410_c0_seq1, 0.334
comp1916_c3_seq18, 0.201
comp16564_c0_seq5, 0.150
Group num: 84, TC(X;Y_j): 6.649
comp319248_c0_seq1, 0.280
comp8641_c0_seq28, 0.277
comp162782_c0_seq1, 0.260
comp8198_c1_seq4, 0.000
comp69593_c0_seq1, 0.000
comp5727_c0_seq5, 0.000
comp75503_c0_seq1, 0.000
comp1916_c3_seq6, 0.000
comp154331_c0_seq1, 0.000
comp236868_c0_seq1, 0.000
comp128957_c0_seq1, 0.000
comp3326_c6_seq59, 0.000
comp68694_c0_seq2, 0.000
comp2392_c1_seq5, 0.000
comp2392_c1_seq2, 0.000
comp162_c29_seq1, 0.000
comp246985_c0_seq1, 0.000
comp146761_c0_seq1, 0.000
comp24681_c0_seq1, 0.000
comp147146_c0_seq1, 0.000
comp242032_c0_seq1, 0.000
comp429_c49_seq7, 0.000
comp64401_c0_seq1, 0.000
Group num: 85, TC(X;Y_j): 6.623
comp302139_c0_seq1, 0.533
comp107536_c0_seq2, 0.515
comp45153_c0_seq1, 0.470
comp243227_c0_seq1, 0.443
comp95298_c0_seq2, 0.414
comp201421_c0_seq1, 0.410
comp21755_c0_seq1, 0.407
comp3888_c0_seq3, 0.400
comp11142_c0_seq26, 0.396
comp63512_c0_seq1, 0.363
comp291888_c0_seq1, 0.350
comp197697_c1_seq3, 0.348
comp65774_c1_seq1, 0.320
comp28392_c0_seq3, 0.286
comp429_c49_seq24, 0.281
comp149023_c0_seq2, 0.175
Group num: 86, TC(X;Y_j): 6.606
comp427487_c0_seq1, 16.588
comp197353_c0_seq2, 16.412
comp364712_c0_seq1, 16.412
comp11142_c0_seq18, 16.332
comp3744_c3_seq12, 3.725
comp157290_c0_seq1, 3.470
comp44686_c0_seq1, 2.385
comp327212_c0_seq1, 1.435
comp15607_c1_seq1, 0.605
comp174403_c0_seq1, 0.518
comp44720_c0_seq2, 0.452
comp17_c85_seq3, 0.344
comp111887_c0_seq1, 0.000
Group num: 87, TC(X;Y_j): 6.605
comp41241_c0_seq1, 0.535
comp507451_c0_seq1, 0.486
comp191899_c0_seq1, 0.485
comp335215_c0_seq1, 0.482
comp159084_c0_seq1, 0.480
comp250778_c0_seq1, 0.475
comp13797_c2_seq16, 0.471
comp521203_c0_seq1, 0.469
comp1916_c3_seq20, 0.421
comp202421_c0_seq3, 0.415
comp453045_c0_seq1, 0.363
comp109856_c0_seq1, 0.297
comp480430_c0_seq1, 0.293
comp16139_c0_seq3, 0.154
comp213312_c0_seq1, 0.000
comp313161_c0_seq1, 0.000
Group num: 88, TC(X;Y_j): 6.265
comp1324_c31_seq51, 1.936
comp1324_c31_seq21, 0.653
comp429_c49_seq27, 0.525
comp1324_c31_seq11, 0.524
comp4361_c1_seq21, 0.493
comp314_c0_seq2, 0.465
comp6077_c3_seq6, 0.452
comp111867_c0_seq1, 0.406
comp6410_c0_seq14, 0.393
comp18152_c0_seq1, 0.357
comp39935_c0_seq1, 0.315
comp429_c49_seq11, 0.183
comp245928_c0_seq1, 0.000
comp10445_c0_seq1, 0.000
comp57982_c0_seq1, 0.000
Group num: 89, TC(X;Y_j): 6.068
comp199308_c0_seq2, 55.871
comp115164_c0_seq1, 36.982
comp147276_c0_seq1, 35.016
comp238528_c0_seq1, 29.612
comp182308_c0_seq1, 25.247
comp124118_c1_seq1, 15.050
comp134800_c0_seq1, 5.296
comp181803_c0_seq1, 1.627
comp134263_c0_seq1, 1.613
comp53596_c0_seq1, 0.520
comp4860_c0_seq3, 0.366
comp485463_c0_seq1, 0.000
comp1324_c31_seq64, 0.000
comp332729_c0_seq1, 0.000
Group num: 90, TC(X;Y_j): 6.039
comp268609_c0_seq1, 0.000
comp167489_c0_seq1, 0.000
comp17_c85_seq8, 0.000
comp95343_c0_seq1, 0.000
comp1983_c1_seq7, 0.000
comp479345_c0_seq1, 0.000
comp27621_c0_seq1, 0.000
comp45300_c1_seq2, 0.000
comp5352_c0_seq1, 0.000
comp12549_c0_seq1, 0.000
comp3633_c17_seq1, 0.000
comp38079_c1_seq2, 0.000
comp2798_c1_seq10, 0.000
comp11259_c0_seq1, 0.000
comp352338_c0_seq1, 0.000
comp243727_c0_seq1, 0.000
comp264417_c0_seq1, 0.000
comp169425_c0_seq1, 0.000
comp2070_c5_seq1, 0.000
comp1916_c3_seq5, 0.000
comp7241_c0_seq5, 0.000
Group num: 91, TC(X;Y_j): 5.998
comp826_c2_seq10, 153.119
comp10552_c1_seq2, 153.119
comp486187_c0_seq1, 153.119
comp376063_c0_seq1, 153.117
comp15472_c3_seq1, 153.113
comp151660_c0_seq1, 153.113
comp143278_c0_seq1, 153.112
comp470575_c0_seq1, 153.110
comp530460_c0_seq1, 153.110
comp352796_c0_seq1, 153.103
comp164178_c0_seq1, 153.100
comp12_c247_seq4, 153.090
comp147158_c0_seq1, 153.087
comp395702_c0_seq1, 153.079
comp429_c49_seq37, 153.078
comp523383_c0_seq1, 153.078
comp408988_c0_seq1, 153.076
comp144483_c0_seq1, 153.072
comp55548_c0_seq2, 153.072
comp536868_c0_seq1, 153.072
comp33892_c0_seq1, 153.071
comp453220_c0_seq1, 153.071
comp275814_c0_seq1, 153.066
comp452179_c0_seq1, 153.062
comp208008_c0_seq1, 153.061
comp6328_c1_seq1, 153.061
comp23181_c0_seq4, 23.787
comp35687_c1_seq2, 0.000
comp5526_c0_seq2, 0.000
comp185198_c0_seq1, 0.000
comp5438_c0_seq1, 0.000
comp93960_c0_seq1, 0.000
comp11656_c1_seq1, 0.000
comp258448_c0_seq1, 0.000
comp22655_c0_seq14, 0.000
comp311256_c0_seq1, 0.000
comp7048_c0_seq1, -0.000
comp322_c20_seq3, -0.000
Group num: 92, TC(X;Y_j): 5.981
comp15054_c0_seq2, 0.000
comp447899_c0_seq1, 0.000
comp296698_c0_seq1, 0.000
comp576_c3_seq4, 0.000
comp157926_c0_seq1, 0.000
comp278339_c0_seq1, 0.000
comp51200_c0_seq4, 0.000
comp331451_c0_seq1, 0.000
comp520832_c0_seq1, 0.000
comp23781_c0_seq6, 0.000
comp180495_c0_seq1, 0.000
comp378149_c0_seq1, 0.000
comp361915_c0_seq1, 0.000
comp160320_c0_seq2, 0.000
comp30127_c1_seq1, 0.000
comp163867_c0_seq3, 0.000
comp24833_c0_seq5, 0.000
comp44584_c0_seq1, 0.000
comp440543_c0_seq1, 0.000
comp164027_c0_seq1, 0.000
comp506619_c0_seq1, 0.000
Group num: 93, TC(X;Y_j): 5.873
comp8641_c0_seq5, 0.597
comp182342_c1_seq1, 0.556
comp323660_c0_seq1, 0.555
comp414285_c0_seq1, 0.531
comp501610_c0_seq1, 0.528
comp338302_c0_seq1, 0.511
comp17292_c0_seq2, 0.478
comp235614_c0_seq2, 0.473
comp153601_c0_seq1, 0.396
comp344668_c0_seq1, 0.390
comp377025_c0_seq1, 0.374
comp14940_c3_seq1, 0.333
comp10346_c0_seq1, 0.000
Group num: 94, TC(X;Y_j): 5.836
comp65784_c0_seq1, 0.000
comp61018_c0_seq1, 0.000
comp377125_c0_seq1, 0.000
comp41928_c0_seq2, 0.000
comp400183_c0_seq1, 0.000
comp43532_c0_seq1, 0.000
comp741_c0_seq2, 0.000
comp5727_c0_seq3, 0.000
comp252648_c0_seq1, 0.000
comp1324_c31_seq19, 0.000
comp12694_c0_seq13, 0.000
comp1916_c3_seq15, 0.000
comp1347_c7_seq1, 0.000
comp210019_c0_seq1, 0.000
comp1951_c2_seq2, 0.000
comp44894_c0_seq1, 0.000
comp384012_c0_seq1, 0.000
comp86331_c0_seq1, 0.000
comp109217_c0_seq1, 0.000
comp2165_c1_seq2, 0.000
Group num: 95, TC(X;Y_j): 5.817
comp3283_c2_seq4, 0.244
comp382_c28_seq1, 0.000
comp92432_c0_seq1, 0.000
comp182909_c0_seq2, 0.000
comp394274_c0_seq1, 0.000
comp130570_c0_seq1, 0.000
comp140968_c0_seq1, 0.000
comp564_c14_seq18, 0.000
comp143912_c0_seq1, 0.000
comp233813_c0_seq1, 0.000
comp29209_c1_seq2, 0.000
comp71828_c0_seq1, 0.000
comp535592_c0_seq1, 0.000
comp15922_c2_seq1, 0.000
comp12761_c0_seq1, 0.000
comp27660_c1_seq1, 0.000
comp30440_c2_seq1, 0.000
comp191035_c0_seq1, 0.000
comp17_c10_seq4, 0.000
comp3929_c3_seq8, 0.000
Group num: 96, TC(X;Y_j): 5.794
comp1621_c2_seq2, 0.000
comp98043_c0_seq4, 0.000
comp17_c10_seq6, 0.000
comp171063_c0_seq1, 0.000
comp29022_c0_seq1, 0.000
comp304958_c0_seq1, 0.000
comp44470_c0_seq1, 0.000
comp79707_c0_seq1, 0.000
comp133746_c0_seq1, 0.000
comp197156_c0_seq4, 0.000
comp8424_c0_seq1, 0.000
comp1036_c1_seq1, 0.000
comp23633_c0_seq1, 0.000
comp83420_c0_seq1, 0.000
comp83160_c2_seq1, 0.000
comp457316_c0_seq1, 0.000
comp86996_c1_seq3, 0.000
comp334572_c0_seq1, 0.000
comp23181_c0_seq5, 0.000
comp1097_c5_seq36, 0.000
Group num: 97, TC(X;Y_j): 5.735
comp152547_c0_seq1, 0.497
comp170552_c0_seq1, 0.483
comp476397_c0_seq1, 0.466
comp97791_c0_seq1, 0.428
comp98864_c0_seq1, 0.391
comp198567_c0_seq2, 0.383
comp68330_c0_seq2, 0.382
comp10094_c5_seq2, 0.361
comp1324_c31_seq59, 0.359
comp1958_c0_seq1, 0.359
comp77194_c0_seq1, 0.305
comp266960_c1_seq1, 0.302
comp112178_c0_seq1, 0.292
comp107257_c0_seq1, 0.283
comp181675_c0_seq1, 0.269
comp1097_c5_seq40, 0.263
comp79834_c0_seq1, 0.245
comp36863_c0_seq1, 0.000
comp419_c0_seq5, 0.000
Group num: 98, TC(X;Y_j): 5.686
comp29165_c1_seq3, 4.947
comp479247_c0_seq1, 4.894
comp12137_c0_seq12, 4.843
comp182827_c0_seq1, 2.915
comp214683_c0_seq1, 2.791
comp12137_c0_seq7, 2.687
comp75090_c0_seq2, 2.369
comp257327_c0_seq1, 1.150
comp52039_c0_seq1, 0.669
comp429_c49_seq1, 0.471
comp225371_c0_seq1, 0.432
comp76439_c0_seq1, 0.364
Group num: 99, TC(X;Y_j): 5.292
comp175242_c0_seq1, 0.000
comp107680_c0_seq1, 0.000
comp155708_c0_seq3, 0.000
comp323871_c0_seq2, 0.000
comp381267_c0_seq1, 0.000
comp37150_c0_seq2, 0.000
comp155901_c0_seq1, 0.000
comp117767_c0_seq2, 0.000
comp30179_c2_seq1, 0.000
comp6007_c1_seq1, 0.000
comp364907_c0_seq1, 0.000
comp8279_c0_seq1, 0.000
comp42284_c0_seq1, 0.000
comp222842_c0_seq1, 0.000
comp977_c0_seq1, 0.000
comp265_c10_seq2, 0.000
comp170436_c0_seq1, 0.000
comp60407_c0_seq1, 0.000
Group num: 100, TC(X;Y_j): 4.960
comp747_c0_seq1, 1.924
comp42794_c0_seq27, 0.416
comp57279_c0_seq1, 0.380
comp17198_c0_seq3, 0.369
comp1350_c2_seq7, 0.294
comp29017_c0_seq3, 0.276
comp108384_c0_seq1, 0.263
comp40401_c0_seq1, 0.248
comp564_c14_seq6, 0.173
comp10084_c0_seq2, 0.160
comp3100_c3_seq1, 0.113
comp429_c49_seq4, 0.000
comp1983_c1_seq11, 0.000
comp79279_c0_seq1, 0.000
comp27148_c0_seq1, 0.000
comp12137_c0_seq22, 0.000
comp15892_c1_seq1, 0.000
comp4217_c0_seq2, 0.000
Group num: 101, TC(X;Y_j): 4.873
comp4361_c1_seq14, 0.893
comp66089_c0_seq1, 0.600
comp478483_c0_seq1, 0.571
comp121386_c0_seq1, 0.562
comp483927_c0_seq1, 0.554
comp23626_c1_seq1, 0.506
comp36758_c0_seq1, 0.479
comp98420_c0_seq4, 0.478
comp80989_c1_seq1, 0.397
comp3326_c6_seq12, 0.165
Group num: 102, TC(X;Y_j): 4.807
comp7188_c3_seq3, 0.571
comp379162_c0_seq1, 0.529
comp322_c20_seq13, 0.524
comp313583_c0_seq2, 0.474
comp201938_c0_seq1, 0.455
comp496767_c0_seq1, 0.431
comp282455_c0_seq1, 0.429
comp113388_c0_seq1, 0.335
comp263936_c0_seq1, 0.310
comp217323_c0_seq1, 0.217
comp173125_c0_seq1, 0.198
comp29779_c0_seq1, 0.167
Group num: 103, TC(X;Y_j): 4.770
comp50519_c0_seq1, 4.911
comp58890_c0_seq3, 4.890
comp121829_c0_seq1, 4.879
comp232876_c0_seq1, 4.835
comp262690_c0_seq1, 4.815
comp134186_c0_seq2, 3.063
comp122119_c0_seq1, 2.917
comp18180_c1_seq1, 2.115
comp15993_c0_seq10, 0.518
Group num: 104, TC(X;Y_j): 4.760
comp107536_c0_seq1, 0.543
comp419_c0_seq6, 0.522
comp75867_c0_seq6, 0.463
comp57721_c0_seq2, 0.411
comp2944_c0_seq1, 0.392
comp5727_c0_seq1, 0.384
comp46942_c1_seq1, 0.374
comp11903_c0_seq1, 0.347
comp457895_c0_seq1, 0.334
comp223100_c0_seq1, 0.309
comp19048_c1_seq1, 0.000
Group num: 105, TC(X;Y_j): 4.722
comp29165_c1_seq1, 0.152
comp195877_c0_seq1, -0.000
comp214052_c0_seq1, 0.000
comp26997_c0_seq3, 0.000
comp3147_c7_seq1, 0.000
comp257190_c0_seq1, 0.000
comp167415_c0_seq1, 0.000
comp103495_c0_seq1, 0.000
comp45194_c0_seq1, 0.000
comp1518_c3_seq1, 0.000
comp368002_c0_seq1, 0.000
comp265648_c0_seq1, -0.000
comp179515_c0_seq1, 0.000
comp456_c21_seq5, 0.000
comp1097_c13_seq1, 0.000
comp146091_c0_seq1, 0.000
comp322_c20_seq9, 0.000
Group num: 106, TC(X;Y_j): 4.718
comp503765_c0_seq1, 0.988
comp107591_c0_seq3, 0.965
comp166040_c1_seq1, 0.965
comp87595_c0_seq4, 0.542
comp88618_c0_seq1, 0.535
comp513498_c0_seq1, 0.512
comp116032_c0_seq1, 0.482
comp29017_c0_seq4, 0.427
comp59766_c0_seq1, 0.321
Group num: 107, TC(X;Y_j): 4.622
comp223996_c0_seq1, 0.602
comp564_c14_seq13, 0.518
comp296940_c0_seq1, 0.513
comp22047_c0_seq2, 0.454
comp26716_c1_seq1, 0.447
comp259476_c0_seq1, 0.409
comp217791_c0_seq2, 0.342
comp245870_c0_seq1, 0.308
comp288124_c0_seq1, 0.250
comp141565_c0_seq1, 0.223
comp329194_c0_seq1, 0.188
comp150141_c0_seq1, 0.137
comp390761_c0_seq1, 0.120
comp10814_c0_seq3, 0.000
Group num: 108, TC(X;Y_j): 4.443
comp342970_c0_seq1, 11.400
comp346162_c0_seq1, 11.276
comp136143_c0_seq6, 5.574
comp386687_c0_seq1, 5.439
comp246337_c0_seq1, 4.386
comp246156_c0_seq1, 2.472
comp18281_c0_seq1, 1.122
comp61136_c0_seq1, 0.398
comp4361_c1_seq2, 0.391
Group num: 109, TC(X;Y_j): 4.433
comp366558_c0_seq1, 0.897
comp17_c49_seq1, 0.603
comp103142_c0_seq2, 0.565
comp28122_c1_seq1, 0.546
comp322_c20_seq10, 0.540
comp11235_c2_seq2, 0.523
comp65078_c0_seq1, 0.457
comp7241_c0_seq6, 0.313
comp10_c6_seq2, 0.000
comp49163_c0_seq3, 0.000
Group num: 110, TC(X;Y_j): 4.152
comp7983_c0_seq1, 0.511
comp9232_c0_seq2, 0.409
comp473087_c0_seq1, 0.402
comp247952_c0_seq1, 0.361
comp22655_c0_seq10, 0.348
comp22750_c1_seq2, 0.332
comp34216_c0_seq3, 0.330
comp10950_c0_seq1, 0.000
comp55548_c0_seq1, 0.000
comp82302_c0_seq3, 0.000
Group num: 111, TC(X;Y_j): 3.454
comp22638_c0_seq1, 0.133
comp432241_c0_seq1, 0.133
comp245074_c0_seq2, 0.132
comp92759_c0_seq1, 0.131
comp274294_c0_seq1, 0.131
comp324404_c0_seq1, 0.131
comp474067_c0_seq1, 0.131
comp488413_c0_seq1, 0.130
comp4468_c2_seq14, 0.129
comp12_c46_seq9, 0.128
comp325031_c0_seq1, 0.128
comp212554_c0_seq1, 0.127
comp256010_c0_seq1, 0.127
comp476455_c0_seq1, -0.000
comp323727_c0_seq1, 0.000
comp48_c0_seq1, -0.000
comp10663_c1_seq3, 0.000
comp2466_c0_seq1, 0.000
comp250505_c0_seq1, 0.000
comp180164_c0_seq1, 0.000
comp73144_c0_seq1, 0.000
comp10416_c0_seq1, -0.000
comp8566_c0_seq1, 0.000
comp514150_c0_seq1, 0.000
Group num: 112, TC(X;Y_j): 3.359
comp279_c4_seq1, 0.000
comp502652_c0_seq1, 0.000
comp220573_c0_seq1, 0.000
comp480113_c0_seq1, 0.000
comp112364_c0_seq1, 0.000
comp3283_c2_seq2, 0.000
comp25800_c0_seq1, 0.000
comp123511_c0_seq1, 0.000
comp1076_c8_seq1, 0.000
comp70955_c0_seq1, 0.000
comp70955_c0_seq2, 0.000
comp67005_c0_seq1, 0.000
Group num: 113, TC(X;Y_j): 3.320
comp8694_c0_seq1, 31.333
comp200058_c0_seq1, 25.252
comp119884_c1_seq1, 24.936
comp117122_c0_seq1, 23.820
comp190304_c0_seq1, 14.136
comp188655_c0_seq1, 9.638
comp146139_c0_seq1, 9.486
comp22225_c0_seq1, 0.616
comp2176_c7_seq3, 0.271
Group num: 114, TC(X;Y_j): 3.300
comp453467_c0_seq1, 0.299
comp387941_c0_seq1, 0.296
comp164216_c0_seq1, 0.274
comp5883_c0_seq8, 0.000
comp151316_c0_seq1, 0.000
comp12_c423_seq1, 0.000
comp41784_c0_seq1, 0.000
comp151879_c0_seq1, 0.000
comp174446_c0_seq1, 0.000
comp422552_c0_seq1, 0.000
comp249118_c0_seq1, 0.000
comp416237_c0_seq1, 0.000
Group num: 115, TC(X;Y_j): 3.188
comp11656_c1_seq13, 0.500
comp62805_c0_seq1, 0.480
comp87595_c0_seq2, 0.466
comp3326_c6_seq29, 0.417
comp9979_c0_seq4, 0.397
comp357998_c0_seq3, 0.388
comp52199_c0_seq1, 0.351
comp131_c5_seq1, 0.326
comp108108_c0_seq1, 0.000
Group num: 116, TC(X;Y_j): 3.142
comp38665_c0_seq2, 0.821
comp429_c49_seq19, 0.642
comp5526_c0_seq1, 0.609
comp282113_c0_seq1, 0.523
comp476843_c0_seq1, 0.425
comp129965_c0_seq1, 0.351
comp89688_c0_seq1, 0.349
comp143841_c0_seq2, 0.304
comp4361_c1_seq11, 0.000
Group num: 117, TC(X;Y_j): 3.046
comp166983_c0_seq1, 0.442
comp176895_c0_seq1, 0.420
comp138084_c0_seq1, 0.385
comp497265_c0_seq1, 0.353
comp381231_c0_seq1, 0.353
comp871_c0_seq1, 0.318
comp871_c0_seq3, 0.309
comp40269_c1_seq1, 0.000
Group num: 118, TC(X;Y_j): 2.859
comp354554_c0_seq1, 0.609
comp397202_c0_seq1, 0.537
comp214654_c0_seq2, 0.434
comp13649_c0_seq4, 0.414
comp182909_c0_seq1, 0.384
comp78530_c0_seq3, 0.324
comp362687_c0_seq1, 0.134
comp13179_c0_seq2, 0.000
Group num: 119, TC(X;Y_j): 2.843
comp280066_c0_seq1, 0.000
comp135911_c0_seq1, 0.000
comp36549_c0_seq4, 0.000
comp12_c105_seq1, 0.000
comp351291_c0_seq1, 0.000
comp265_c10_seq6, 0.000
comp37150_c0_seq4, 0.000
comp46070_c0_seq1, 0.000
comp1545_c1_seq2, 0.000
comp442520_c0_seq1, 0.000
Group num: 120, TC(X;Y_j): 2.768
comp8249_c2_seq2, 0.784
comp116040_c0_seq1, 0.626
comp516767_c0_seq1, 0.601
comp324798_c0_seq1, 0.567
comp241047_c0_seq1, 0.507
comp395118_c0_seq1, 0.428
Group num: 121, TC(X;Y_j): 2.708
comp534371_c0_seq1, 6.723
comp328397_c0_seq1, 3.233
comp459712_c0_seq1, 2.011
comp15993_c0_seq11, 0.521
comp341842_c0_seq1, 0.418
comp20252_c0_seq1, 0.378
Group num: 122, TC(X;Y_j): 2.426
comp54808_c0_seq4, 3.720
comp54808_c0_seq5, 3.720
comp900_c1_seq2, 0.447
comp264_c312_seq2, 0.343
comp72524_c0_seq1, 0.327
comp15201_c0_seq3, 0.259
Group num: 123, TC(X;Y_j): 2.313
comp110291_c0_seq2, 4.460
comp2392_c1_seq3, 0.000
comp2139_c1_seq4, -0.000
comp45289_c0_seq1, 0.000
comp9049_c1_seq1, 0.000
comp29440_c0_seq1, 0.000
comp213616_c0_seq1, 0.000
comp8641_c0_seq52, 0.000
comp4023_c7_seq3, 0.000
Group num: 124, TC(X;Y_j): 2.305
comp15415_c0_seq4, 0.955
comp1324_c31_seq35, 0.622
comp51828_c0_seq1, 0.609
comp136631_c0_seq1, 0.504
comp27660_c1_seq5, 0.000
Group num: 125, TC(X;Y_j): 2.283
comp186425_c0_seq1, 0.497
comp23375_c0_seq1, 0.319
comp18403_c2_seq1, 0.305
comp5808_c0_seq2, 0.000
comp50027_c0_seq1, 0.000
comp1132_c9_seq1, 0.000
Group num: 126, TC(X;Y_j): 2.275
comp16059_c1_seq2, 0.286
comp238062_c0_seq1, 0.236
comp12_c39_seq1, 0.228
comp380482_c0_seq1, 0.162
comp1077_c0_seq4, 0.004
comp7270_c0_seq1, 0.000
comp216_c8_seq1, 0.000
comp10735_c0_seq1, 0.000
comp320015_c0_seq1, 0.000
Group num: 127, TC(X;Y_j): 2.119
comp15993_c0_seq7, 0.630
comp30868_c2_seq4, 0.570
comp349046_c0_seq1, 0.536
comp379231_c0_seq1, 0.426
comp114907_c0_seq1, 0.316
Group num: 128, TC(X;Y_j): 2.076
comp3964_c2_seq1, 0.000
comp211094_c0_seq1, -0.000
comp39673_c0_seq2, 0.000
comp165335_c0_seq2, 0.000
comp400294_c0_seq1, 0.000
comp1324_c31_seq13, 0.000
comp42711_c1_seq1, 0.000
comp25428_c0_seq1, 0.000
Group num: 129, TC(X;Y_j): 1.914
comp9979_c0_seq3, 4.982
comp95746_c0_seq2, -0.000
comp826_c2_seq9, -0.000
comp24743_c0_seq1, -0.000
comp2417_c3_seq2, 0.000
comp459757_c0_seq1, 0.000
comp244650_c0_seq1, 0.000
comp12097_c0_seq2, -0.000
Group num: 130, TC(X;Y_j): 1.890
comp479175_c0_seq1, 49.463
comp215636_c0_seq1, 49.463
comp338184_c0_seq1, 49.460
comp107651_c0_seq1, 49.460
comp218911_c0_seq1, 49.457
comp449670_c0_seq1, 49.453
comp207324_c0_seq1, 49.450
comp25800_c0_seq2, 49.450
comp286171_c0_seq1, 49.446
comp345621_c0_seq2, 49.443
comp346959_c0_seq1, 49.440
comp180458_c0_seq1, 49.436
